Test name, Execution time, Result, Values
/20220315-MathProblems/STC_0225.smt2, 3.574829, SAT, x = -232 y = -215 z = 282 
/20220315-MathProblems/STC_0226.smt2, 7.002977, SAT, x = -174 y = -45 z = 175 
/20220315-MathProblems/STC_0227.smt2, 41.755493, Not SAT
/20220315-MathProblems/STC_0228.smt2, 37.456279, Not SAT
/20220315-MathProblems/STC_0229.smt2, 37.815834, Not SAT
/20220315-MathProblems/STC_0230.smt2, 38.408924, Not SAT
/20220315-MathProblems/STC_0231.smt2, 39.226162, Not SAT
/20220315-MathProblems/STC_0232.smt2, 2.386821, SAT, x = -262 y = 59 z = 261 
/20220315-MathProblems/STC_0233.smt2, 16.372500, SAT, x = -31 y = -14 z = 32 
/20220315-MathProblems/STC_0234.smt2, 10.302869, SAT, x = -143 y = 113 z = 114 
/20220315-MathProblems/STC_0235.smt2, 6.102163, SAT, x = -205 y = 139 z = 181 
/20220315-MathProblems/STC_0236.smt2, 38.091374, Not SAT
/20220315-MathProblems/STC_0237.smt2, 40.614550, Not SAT
/20220315-MathProblems/STC_0238.smt2, 34.615810, Not SAT
/20220315-MathProblems/STC_0239.smt2, 32.430919, Not SAT
/20220315-MathProblems/STC_0240.smt2, 13.636320, SAT, x = -28 y = -13 z = 29 
/20220315-MathProblems/STC_0241.smt2, 15.088349, SAT, x = -10 y = 8 z = 9 
/20220315-MathProblems/STC_0242.smt2, 8.646098, SAT, x = -127 y = -100 z = 145 
/20220315-MathProblems/STC_0243.smt2, 15.062888, SAT, x = 0 y = 3 z = 6 
/20220315-MathProblems/STC_0244.smt2, 2.388593, SAT, x = -253 y = 130 z = 241 
/20220315-MathProblems/STC_0245.smt2, 15.254432, SAT, x = -5 y = 3 z = 7 
/20220315-MathProblems/STC_0246.smt2, 13.232594, SAT, x = -38 y = -29 z = 43 
/20220315-MathProblems/STC_0247.smt2, 30.588313, Not SAT
/20220315-MathProblems/STC_0248.smt2, 30.463629, Not SAT
/20220315-MathProblems/STC_0249.smt2, 15.055440, SAT, x = -1 y = 5 z = 5 
/20220315-MathProblems/STC_0250.smt2, 3.286177, SAT, x = -235 y = -120 z = 245 
/20220315-MathProblems/STC_0251.smt2, 10.745955, SAT, x = -90 y = 54 z = 83 
/20220315-MathProblems/STC_0252.smt2, 6.564551, SAT, x = -172 y = -77 z = 177 
/20220315-MathProblems/STC_0253.smt2, 9.785261, SAT, x = -123 y = -104 z = 144 
/20220315-MathProblems/STC_0254.smt2, 13.524340, SAT, x = -41 y = -17 z = 42 
/20220315-MathProblems/STC_0255.smt2, 31.299118, Not SAT
/20220315-MathProblems/STC_0256.smt2, 30.900704, Not SAT
/20220315-MathProblems/STC_0257.smt2, 32.285099, Not SAT
/20220315-MathProblems/STC_0258.smt2, 23.643689, SAT, x = 2 y = 5 z = 5 
/20220315-MathProblems/STC_0259.smt2, 19.943676, SAT, x = -42 y = -37 z = 50 
/20220315-MathProblems/STC_0260.smt2, 11.767743, SAT, x = -139 y = -62 z = 143 
/20220315-MathProblems/STC_0261.smt2, 17.345985, SAT, x = -56 y = 30 z = 53 
/20220315-MathProblems/STC_0262.smt2, 20.366008, SAT, x = -5 y = -5 z = 8 
/20220315-MathProblems/STC_0263.smt2, 18.106806, SAT, x = -39 y = 31 z = 31 
/20220315-MathProblems/STC_0264.smt2, 41.095920, Not SAT
/20220315-MathProblems/STC_0265.smt2, 41.586496, Not SAT
/20220315-MathProblems/STC_0266.smt2, 42.176727, Not SAT
/20220315-MathProblems/STC_0267.smt2, 21.209163, SAT, x = -10 y = -4 z = 11 
/20220315-MathProblems/STC_0268.smt2, 43.290354, Not SAT
/20220315-MathProblems/STC_0269.smt2, 11.463080, SAT, x = -136 y = -66 z = 141 
/20220315-MathProblems/STC_0270.smt2, 17.250841, SAT, x = -51 y = 40 z = 41 
/20220315-MathProblems/STC_0271.smt2, 20.687980, SAT, x = -9 y = 0 z = 10 
/20220315-MathProblems/STC_0272.smt2, 4.150474, SAT, x = -242 y = -224 z = 294 
/20220315-MathProblems/STC_0273.smt2, 42.185471, Not SAT
/20220315-MathProblems/STC_0274.smt2, 42.465337, Not SAT
/20220315-MathProblems/STC_0275.smt2, 42.765058, Not SAT
/20220315-MathProblems/STC_0276.smt2, 42.930251, Not SAT
/20220315-MathProblems/STC_0277.smt2, 2.405178, SAT, x = -268 y = -60 z = 269 
/20220315-MathProblems/STC_0278.smt2, 4.045126, SAT, x = -249 y = 146 z = 231 
/20220315-MathProblems/STC_0279.smt2, 1.495023, SAT, x = -281 y = 194 z = 246 
/20220315-MathProblems/STC_0280.smt2, 6.114414, SAT, x = -212 y = -173 z = 245 
/20220315-MathProblems/STC_0281.smt2, 15.525558, SAT, x = -89 y = 45 z = 85 
/20220315-MathProblems/STC_0282.smt2, 22.198567, SAT, x = -5 y = 4 z = 7 
/20220315-MathProblems/STC_0283.smt2, 42.928811, Not SAT
/20220315-MathProblems/STC_0284.smt2, 43.165476, Not SAT
/20220315-MathProblems/STC_0285.smt2, 42.523574, Not SAT
/20220315-MathProblems/STC_0286.smt2, 43.193184, Not SAT
/20220315-MathProblems/STC_0287.smt2, 11.911673, SAT, x = -136 y = 94 z = 119 
/20220315-MathProblems/STC_0288.smt2, 6.207522, SAT, x = -216 y = -137 z = 233 
/20220315-MathProblems/STC_0289.smt2, 22.121899, SAT, x = -3 y = -3 z = 7 
/20220315-MathProblems/STC_0290.smt2, 44.576868, Not SAT
/20220315-MathProblems/STC_0291.smt2, 42.372980, Not SAT
/20220315-MathProblems/STC_0292.smt2, 43.674496, Not SAT
/20220315-MathProblems/STC_0293.smt2, 44.028992, Not SAT
/20220315-MathProblems/STC_0294.smt2, 20.434797, SAT, x = -7 y = 5 z = 8 
/20220315-MathProblems/STC_0295.smt2, 5.469803, SAT, x = -223 y = -67 z = 225 
/20220315-MathProblems/STC_0296.smt2, 13.098973, SAT, x = -112 y = 74 z = 100 
/20220315-MathProblems/STC_0297.smt2, 12.801515, SAT, x = -122 y = 72 z = 113 
/20220315-MathProblems/STC_0298.smt2, 7.214579, SAT, x = -198 y = -71 z = 201 
/20220315-MathProblems/STC_0299.smt2, 42.029497, Not SAT
/20220315-MathProblems/STC_0300.smt2, 16.747780, SAT, x = -59 y = 34 z = 55 
/20220315-MathProblems/STC_0301.smt2, 44.979009, Not SAT
/20220315-MathProblems/STC_0302.smt2, 42.953725, Not SAT
/20220315-MathProblems/STC_0303.smt2, 18.899479, SAT, x = -49 y = 32 z = 44 
/20220315-MathProblems/STC_0304.smt2, 14.157689, SAT, x = -132 y = 95 z = 113 
/20220315-MathProblems/STC_0305.smt2, 28.075064, SAT, x = -16 y = -8 z = 17 
/20220315-MathProblems/STC_0306.smt2, 20.046035, SAT, x = -67 y = 42 z = 61 
/20220315-MathProblems/STC_0307.smt2, 7.969745, SAT, x = -186 y = 123 z = 166 
/20220315-MathProblems/STC_0308.smt2, 21.590258, SAT, x = -3 y = -2 z = 7 
/20220315-MathProblems/STC_0309.smt2, 18.997993, SAT, x = -32 y = -26 z = 37 
/20220315-MathProblems/STC_0310.smt2, 42.754405, Not SAT
/20220315-MathProblems/STC_0311.smt2, 33.898121, Not SAT
/20220315-MathProblems/STC_0312.smt2, 33.464282, Not SAT
/20220315-MathProblems/STC_0313.smt2, 13.118678, SAT, x = -36 y = -28 z = 41 
/20220315-MathProblems/STC_0314.smt2, 12.412603, SAT, x = -64 y = -23 z = 65 
/20220315-MathProblems/STC_0315.smt2, 8.789849, SAT, x = -137 y = -117 z = 161 
/20220315-MathProblems/STC_0316.smt2, 14.956390, SAT, x = -56 y = -21 z = 57 
/20220315-MathProblems/STC_0317.smt2, 20.627903, SAT, x = -3 y = 1 z = 7 
/20220315-MathProblems/STC_0318.smt2, 37.624141, Not SAT
/20220315-MathProblems/STC_0319.smt2, 37.920123, Not SAT
/20220315-MathProblems/STC_0320.smt2, 37.952291, Not SAT
/20220315-MathProblems/STC_0321.smt2, 38.265117, Not SAT
/20220315-MathProblems/STC_0322.smt2, 9.615789, SAT, x = -151 y = 113 z = 126 
/20220315-MathProblems/STC_0323.smt2, 0.931292, SAT, x = -285 y = -145 z = 297 
/20220315-MathProblems/STC_0324.smt2, 16.932266, SAT, x = -33 y = 21 z = 30 
/20220315-MathProblems/STC_0325.smt2, 1.344083, SAT, x = -279 y = -143 z = 291 
/20220315-MathProblems/STC_0326.smt2, 17.570453, SAT, x = -23 y = -11 z = 24 
/20220315-MathProblems/STC_0327.smt2, 18.909251, SAT, x = -2 y = -2 z = 7 
/20220315-MathProblems/STC_0328.smt2, 38.782697, Not SAT
/20220315-MathProblems/STC_0329.smt2, 45.591810, Not SAT
/20220315-MathProblems/STC_0330.smt2, 5.924204, SAT, x = -205 y = -97 z = 212 
