Test name,Execution time,Result,Values
../test/20220315-MathProblems//STC_0337.smt2,60.023178400,,
../test/20220315-MathProblems//STC_0338.smt2,60.023934400,,
../test/20220315-MathProblems//STC_0339.smt2,60.022105300,,
../test/20220315-MathProblems//STC_0340.smt2,60.024413000,,
../test/20220315-MathProblems//STC_0341.smt2,14.638441300,sat,
../test/20220315-MathProblems//STC_0342.smt2,7.674542800,sat,
../test/20220315-MathProblems//STC_0343.smt2,54.818355600,sat,
../test/20220315-MathProblems//STC_0344.smt2,9.882452300,sat,
../test/20220315-MathProblems//STC_0345.smt2,28.942739000,sat,
../test/20220315-MathProblems//STC_0346.smt2,60.021768100,,
../test/20220315-MathProblems//STC_0347.smt2,60.023313700,,
../test/20220315-MathProblems//STC_0348.smt2,60.023159300,,
../test/20220315-MathProblems//STC_0349.smt2,60.217279400,,
../test/20220315-MathProblems//STC_0350.smt2,60.025707300,,
../test/20220315-MathProblems//STC_0351.smt2,10.253981200,sat,
../test/20220315-MathProblems//STC_0352.smt2,19.651254800,sat,
../test/20220315-MathProblems//STC_0353.smt2,60.022114700,,
../test/20220315-MathProblems//STC_0354.smt2,60.023033000,,
../test/20220315-MathProblems//STC_0355.smt2,60.023853400,,
../test/20220315-MathProblems//STC_0356.smt2,60.023618900,,
../test/20220315-MathProblems//STC_0357.smt2,60.027257500,,
../test/20220315-MathProblems//STC_0358.smt2,1.231954800,sat,
../test/20220315-MathProblems//STC_0359.smt2,60.025497600,,
../test/20220315-MathProblems//STC_0360.smt2,60.132885800,,
../test/20220315-MathProblems//STC_0361.smt2,60.029279300,,
../test/20220315-MathProblems//STC_0362.smt2,6.474260100,sat,
../test/20220315-MathProblems//STC_0363.smt2,60.035138600,,
../test/20220315-MathProblems//STC_0364.smt2,60.046745700,,
../test/20220315-MathProblems//STC_0365.smt2,60.045351100,,
../test/20220315-MathProblems//STC_0366.smt2,60.040712300,,
../test/20220315-MathProblems//STC_0367.smt2,60.081019100,,
../test/20220315-MathProblems//STC_0368.smt2,1.787056800,sat,
../test/20220315-MathProblems//STC_0369.smt2,60.042563100,,
../test/20220315-MathProblems//STC_0370.smt2,1.908345000,sat,
../test/20220315-MathProblems//STC_0371.smt2,60.036110200,,
../test/20220315-MathProblems//STC_0372.smt2,60.040966700,,
../test/20220315-MathProblems//STC_0373.smt2,60.053286100,,
../test/20220315-MathProblems//STC_0374.smt2,60.037873800,,
../test/20220315-MathProblems//STC_0375.smt2,60.038448400,,
../test/20220315-MathProblems//STC_0376.smt2,60.042539100,,
../test/20220315-MathProblems//STC_0377.smt2,60.046446200,,
../test/20220315-MathProblems//STC_0378.smt2,4.060236200,sat,
